ea_type,timestamp,session,symbol,source_file,action,trade_type,strategy,score,atr,price,sl,tp,reason,result,trade_id,profit,risk,r_multiple,raw
M5,2026.03.12 13:55:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,40.0,8.25,5151.24,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DM	0	20:41:18.673	Core 1	2026.03.12 13:55:00   [GoldEA] [TREND] SELL check: price=5151.24 atr=8.25 score=40 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:00:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.28,5151.37,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LL	0	20:41:18.673	Core 1	2026.03.12 14:00:00   [GoldEA] [TREND(CT)] BUY check: price=5151.37 atr=8.28 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:00:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,8.28,5151.37,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,PR	0	20:41:18.673	Core 1	2026.03.12 14:00:00   [GoldEA] [TREND] SELL check: price=5151.37 atr=8.28 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:05:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.93,5162.27,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,PO	0	20:41:18.673	Core 1	2026.03.12 14:05:00   [GoldEA] [TREND(CT)] BUY check: price=5162.27 atr=8.93 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:05:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,8.93,5162.27,,,MOMENTUM_REJECT,SKIPPED,,,,,EH	0	20:41:18.673	Core 1	2026.03.12 14:05:00   [GoldEA] [TREND] SELL check: price=5162.27 atr=8.93 score=100 reason=MOMENTUM_REJECT
M5,2026.03.12 14:10:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.9,5157.31,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RI	0	20:41:18.673	Core 1	2026.03.12 14:10:00   [GoldEA] [TREND(CT)] BUY check: price=5157.31 atr=8.90 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:10:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,8.9,5157.31,,,MICRO_TREND_REJECT,SKIPPED,,,,,GF	0	20:41:18.673	Core 1	2026.03.12 14:10:00   [GoldEA] [TREND] SELL check: price=5157.31 atr=8.90 score=100 reason=MICRO_TREND_REJECT
M5,2026.03.12 14:15:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.88,5161.07,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LK	0	20:41:18.673	Core 1	2026.03.12 14:15:00   [GoldEA] [TREND(CT)] BUY check: price=5161.07 atr=8.88 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:15:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,8.88,5161.07,,,MOMENTUM_REJECT,SKIPPED,,,,,LF	0	20:41:18.673	Core 1	2026.03.12 14:15:00   [GoldEA] [TREND] SELL check: price=5161.07 atr=8.88 score=75 reason=MOMENTUM_REJECT
M5,2026.03.12 14:20:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.16,5154.66,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,IF	0	20:41:18.673	Core 1	2026.03.12 14:20:00   [GoldEA] [TREND(CT)] BUY check: price=5154.66 atr=9.16 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:20:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,9.16,5154.66,,,SETUP_VALID,PENDING,,,,,RF	0	20:41:18.673	Core 1	2026.03.12 14:20:00   [GoldEA] [TREND] SELL check: price=5154.66 atr=9.16 score=100 reason=SETUP_VALID
M5,2026.03.12 14:20:00,New York,,20260325.log,TRADE_EXECUTED,SELL,TREND,100.0,9.16,5154.48,5166.43,5118.61,SETUP_VALID,EXECUTED,81,,11.950000000000728,,FS	0	20:41:18.673	Core 1	2026.03.12 14:20:00   [GoldEA] SELL executed: tradeId=81 lot=0.01 entry=5154.48 sl=5166.43 tp=5118.61
M5,2026.03.12 14:25:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.48,5153.12,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,ON	0	20:41:18.673	Core 1	2026.03.12 14:25:00   [GoldEA] [TREND(CT)] BUY check: price=5153.12 atr=9.48 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:25:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,9.48,5153.12,,,SETUP_VALID,PENDING,,,,,IM	0	20:41:18.673	Core 1	2026.03.12 14:25:00   [GoldEA] [TREND] SELL check: price=5153.12 atr=9.48 score=75 reason=SETUP_VALID
M5,2026.03.12 14:30:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.95,5152.38,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,MO	0	20:41:18.673	Core 1	2026.03.12 14:30:00   [GoldEA] [TREND(CT)] BUY check: price=5152.38 atr=8.95 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:30:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,8.95,5152.38,,,MICRO_TREND_REJECT,SKIPPED,,,,,IF	0	20:41:18.673	Core 1	2026.03.12 14:30:00   [GoldEA] [TREND] SELL check: price=5152.38 atr=8.95 score=75 reason=MICRO_TREND_REJECT
M5,2026.03.12 14:35:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.58,5146.89,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DP	0	20:41:18.673	Core 1	2026.03.12 14:35:00   [GoldEA] [TREND(CT)] BUY check: price=5146.89 atr=8.58 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:35:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,8.58,5146.89,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DM	0	20:41:18.673	Core 1	2026.03.12 14:35:00   [GoldEA] [TREND] SELL check: price=5146.89 atr=8.58 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:40:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.06,5144.91,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,GL	0	20:41:18.673	Core 1	2026.03.12 14:40:00   [GoldEA] [TREND(CT)] BUY check: price=5144.91 atr=9.06 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:40:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.06,5144.91,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,CQ	0	20:41:18.673	Core 1	2026.03.12 14:40:00   [GoldEA] [TREND] SELL check: price=5144.91 atr=9.06 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:45:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.94,5148.8,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HG	0	20:41:18.673	Core 1	2026.03.12 14:45:00   [GoldEA] [TREND(CT)] BUY check: price=5148.80 atr=8.94 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:45:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,8.94,5148.8,,,MOMENTUM_REJECT,SKIPPED,,,,,HR	0	20:41:18.673	Core 1	2026.03.12 14:45:00   [GoldEA] [TREND] SELL check: price=5148.80 atr=8.94 score=75 reason=MOMENTUM_REJECT
M5,2026.03.12 14:50:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.33,5142.46,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FR	0	20:41:18.673	Core 1	2026.03.12 14:50:00   [GoldEA] [TREND(CT)] BUY check: price=5142.46 atr=9.33 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:50:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,80.0,9.33,5142.46,,,SETUP_VALID,PENDING,,,,,FQ	0	20:41:18.673	Core 1	2026.03.12 14:50:00   [GoldEA] [TREND] SELL check: price=5142.46 atr=9.33 score=80 reason=SETUP_VALID
M5,2026.03.12 14:50:00,New York,,20260325.log,TRADE_EXECUTED,SELL,TREND,80.0,9.33,5142.28,5154.83,5104.63,SETUP_VALID,EXECUTED,82,,12.550000000000182,,MD	0	20:41:18.673	Core 1	2026.03.12 14:50:00   [GoldEA] SELL executed: tradeId=82 lot=0.01 entry=5142.28 sl=5154.83 tp=5104.63
M5,2026.03.12 14:55:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.15,5141.78,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EI	0	20:41:18.673	Core 1	2026.03.12 14:55:00   [GoldEA] [TREND(CT)] BUY check: price=5141.78 atr=9.15 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 14:55:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.15,5141.78,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,MD	0	20:41:18.673	Core 1	2026.03.12 14:55:00   [GoldEA] [TREND] SELL check: price=5141.78 atr=9.15 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:00:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.99,5142.94,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,JD	0	20:41:18.673	Core 1	2026.03.12 15:00:00   [GoldEA] [TREND(CT)] BUY check: price=5142.94 atr=8.99 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:00:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,8.99,5142.94,,,MOMENTUM_REJECT,SKIPPED,,,,,JE	0	20:41:18.673	Core 1	2026.03.12 15:00:00   [GoldEA] [TREND] SELL check: price=5142.94 atr=8.99 score=75 reason=MOMENTUM_REJECT
M5,2026.03.12 15:05:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.16,5132.05,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,PM	0	20:41:18.673	Core 1	2026.03.12 15:05:00   [GoldEA] [TREND(CT)] BUY check: price=5132.05 atr=9.16 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:05:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.16,5132.05,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LP	0	20:41:18.673	Core 1	2026.03.12 15:05:00   [GoldEA] [TREND] SELL check: price=5132.05 atr=9.16 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:10:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.24,5130.57,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RI	0	20:41:18.673	Core 1	2026.03.12 15:10:00   [GoldEA] [TREND(CT)] BUY check: price=5130.57 atr=9.24 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:10:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.24,5130.57,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RD	0	20:41:18.673	Core 1	2026.03.12 15:10:00   [GoldEA] [TREND] SELL check: price=5130.57 atr=9.24 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:15:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.81,5124.58,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LN	0	20:41:18.673	Core 1	2026.03.12 15:15:00   [GoldEA] [TREND(CT)] BUY check: price=5124.58 atr=9.81 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:15:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.81,5124.58,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,PG	0	20:41:18.673	Core 1	2026.03.12 15:15:00   [GoldEA] [TREND] SELL check: price=5124.58 atr=9.81 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:20:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,10.03,5126.03,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DJ	0	20:41:18.673	Core 1	2026.03.12 15:20:00   [GoldEA] [TREND(CT)] BUY check: price=5126.03 atr=10.03 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:20:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,10.03,5126.03,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NG	0	20:41:18.673	Core 1	2026.03.12 15:20:00   [GoldEA] [TREND] SELL check: price=5126.03 atr=10.03 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:25:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.93,5129.54,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,GE	0	20:41:18.673	Core 1	2026.03.12 15:25:00   [GoldEA] [TREND(CT)] BUY check: price=5129.54 atr=9.93 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:25:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.93,5129.54,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,CI	0	20:41:18.673	Core 1	2026.03.12 15:25:00   [GoldEA] [TREND] SELL check: price=5129.54 atr=9.93 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:30:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.5,5129.21,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,PP	0	20:41:18.673	Core 1	2026.03.12 15:30:00   [GoldEA] [TREND(CT)] BUY check: price=5129.21 atr=9.50 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:30:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.5,5129.21,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LN	0	20:41:18.673	Core 1	2026.03.12 15:30:00   [GoldEA] [TREND] SELL check: price=5129.21 atr=9.50 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:35:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.4,5125.11,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,IS	0	20:41:18.673	Core 1	2026.03.12 15:35:00   [GoldEA] [TREND(CT)] BUY check: price=5125.11 atr=9.40 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:35:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,55.0,9.4,5125.11,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,ES	0	20:41:18.673	Core 1	2026.03.12 15:35:00   [GoldEA] [TREND] SELL check: price=5125.11 atr=9.40 score=55 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:40:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,10.06,5132.1,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LM	0	20:41:18.673	Core 1	2026.03.12 15:40:00   [GoldEA] [TREND(CT)] BUY check: price=5132.10 atr=10.06 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:40:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,10.06,5132.1,,,MOMENTUM_REJECT,SKIPPED,,,,,FO	0	20:41:18.673	Core 1	2026.03.12 15:40:00   [GoldEA] [TREND] SELL check: price=5132.10 atr=10.06 score=75 reason=MOMENTUM_REJECT
M5,2026.03.12 15:45:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.97,5131.11,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,KH	0	20:41:18.673	Core 1	2026.03.12 15:45:00   [GoldEA] [TREND(CT)] BUY check: price=5131.11 atr=9.97 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:45:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,9.97,5131.11,,,MICRO_TREND_REJECT,SKIPPED,,,,,OE	0	20:41:18.673	Core 1	2026.03.12 15:45:00   [GoldEA] [TREND] SELL check: price=5131.11 atr=9.97 score=75 reason=MICRO_TREND_REJECT
M5,2026.03.12 15:50:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.57,5130.35,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,RJ	0	20:41:18.673	Core 1	2026.03.12 15:50:00   [GoldEA] [TREND(CT)] BUY check: price=5130.35 atr=9.57 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:50:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,9.57,5130.35,,,MICRO_TREND_REJECT,SKIPPED,,,,,NK	0	20:41:18.673	Core 1	2026.03.12 15:50:00   [GoldEA] [TREND] SELL check: price=5130.35 atr=9.57 score=75 reason=MICRO_TREND_REJECT
M5,2026.03.12 15:55:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.49,5133.49,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HE	0	20:41:18.673	Core 1	2026.03.12 15:55:00   [GoldEA] [TREND(CT)] BUY check: price=5133.49 atr=9.49 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 15:55:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,9.49,5133.49,,,MOMENTUM_REJECT,SKIPPED,,,,,IG	0	20:41:18.673	Core 1	2026.03.12 15:55:00   [GoldEA] [TREND] SELL check: price=5133.49 atr=9.49 score=100 reason=MOMENTUM_REJECT
M5,2026.03.12 16:00:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.77,5132.29,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DG	0	20:41:18.673	Core 1	2026.03.12 16:00:00   [GoldEA] [TREND(CT)] BUY check: price=5132.29 atr=8.77 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:00:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,8.77,5132.29,,,SETUP_VALID,PENDING,,,,,OP	0	20:41:18.673	Core 1	2026.03.12 16:00:00   [GoldEA] [TREND] SELL check: price=5132.29 atr=8.77 score=100 reason=SETUP_VALID
M5,2026.03.12 16:00:00,New York,,20260325.log,TRADE_EXECUTED,SELL,TREND,100.0,8.77,5132.11,5146.54,5088.82,SETUP_VALID,EXECUTED,83,,14.430000000000291,,IR	0	20:41:18.673	Core 1	2026.03.12 16:00:00   [GoldEA] SELL executed: tradeId=83 lot=0.01 entry=5132.11 sl=5146.54 tp=5088.82
M5,2026.03.12 16:05:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.75,5133.85,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DO	0	20:41:18.673	Core 1	2026.03.12 16:05:00   [GoldEA] [TREND(CT)] BUY check: price=5133.85 atr=8.75 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:05:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,8.75,5133.85,,,MOMENTUM_REJECT,SKIPPED,,,,,MI	0	20:41:18.673	Core 1	2026.03.12 16:05:00   [GoldEA] [TREND] SELL check: price=5133.85 atr=8.75 score=100 reason=MOMENTUM_REJECT
M5,2026.03.12 16:10:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,9.28,5124.64,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LP	0	20:41:18.673	Core 1	2026.03.12 16:10:00   [GoldEA] [TREND(CT)] BUY check: price=5124.64 atr=9.28 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:10:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,9.28,5124.64,,,SETUP_VALID,PENDING,,,,,OS	0	20:41:18.673	Core 1	2026.03.12 16:10:00   [GoldEA] [TREND] SELL check: price=5124.64 atr=9.28 score=100 reason=SETUP_VALID
M5,2026.03.12 16:15:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.81,5128.48,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,KR	0	20:41:18.673	Core 1	2026.03.12 16:15:00   [GoldEA] [TREND(CT)] BUY check: price=5128.48 atr=8.81 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:15:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,75.0,8.81,5128.48,,,MOMENTUM_REJECT,SKIPPED,,,,,CP	0	20:41:18.673	Core 1	2026.03.12 16:15:00   [GoldEA] [TREND] SELL check: price=5128.48 atr=8.81 score=75 reason=MOMENTUM_REJECT
M5,2026.03.12 16:20:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,8.43,5131.56,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FD	0	20:41:18.673	Core 1	2026.03.12 16:20:00   [GoldEA] [TREND(CT)] BUY check: price=5131.56 atr=8.43 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:20:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,8.43,5131.56,,,MOMENTUM_REJECT,SKIPPED,,,,,CF	0	20:41:18.673	Core 1	2026.03.12 16:20:00   [GoldEA] [TREND] SELL check: price=5131.56 atr=8.43 score=100 reason=MOMENTUM_REJECT
M5,2026.03.12 16:25:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.41,5134.22,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DF	0	20:41:18.673	Core 1	2026.03.12 16:25:00   [GoldEA] [TREND(CT)] BUY check: price=5134.22 atr=7.41 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:25:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,7.41,5134.22,,,MIN_ATR_REJECT,SKIPPED,,,,,CM	0	20:41:18.673	Core 1	2026.03.12 16:25:00   [GoldEA] [TREND] SELL check: price=5134.22 atr=7.41 score=100 reason=MIN_ATR_REJECT
M5,2026.03.12 16:30:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),15.0,6.98,5131.95,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,NS	0	20:41:18.673	Core 1	2026.03.12 16:30:00   [GoldEA] [TREND(CT)] BUY check: price=5131.95 atr=6.98 score=15 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:30:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,6.98,5131.95,,,MIN_ATR_REJECT,SKIPPED,,,,,GO	0	20:41:18.673	Core 1	2026.03.12 16:30:00   [GoldEA] [TREND] SELL check: price=5131.95 atr=6.98 score=100 reason=MIN_ATR_REJECT
M5,2026.03.12 16:35:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.13,5128.91,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,KS	0	20:41:18.673	Core 1	2026.03.12 16:35:00   [GoldEA] [TREND(CT)] BUY check: price=5128.91 atr=7.13 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:35:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,7.13,5128.91,,,MIN_ATR_REJECT,SKIPPED,,,,,PQ	0	20:41:18.673	Core 1	2026.03.12 16:35:00   [GoldEA] [TREND] SELL check: price=5128.91 atr=7.13 score=100 reason=MIN_ATR_REJECT
M5,2026.03.12 16:40:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.2,5131.64,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,MM	0	20:41:18.673	Core 1	2026.03.12 16:40:00   [GoldEA] [TREND(CT)] BUY check: price=5131.64 atr=7.20 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:40:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,100.0,7.2,5131.64,,,MIN_ATR_REJECT,SKIPPED,,,,,NS	0	20:41:18.673	Core 1	2026.03.12 16:40:00   [GoldEA] [TREND] SELL check: price=5131.64 atr=7.20 score=100 reason=MIN_ATR_REJECT
M5,2026.03.12 16:45:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,7.22,5134.86,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,EO	0	20:41:18.673	Core 1	2026.03.12 16:45:00   [GoldEA] [TREND(CT)] BUY check: price=5134.86 atr=7.22 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:45:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,65.0,7.22,5134.86,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,HG	0	20:41:18.673	Core 1	2026.03.12 16:45:00   [GoldEA] [TREND] SELL check: price=5134.86 atr=7.22 score=65 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:50:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,6.69,5133.84,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,PJ	0	20:41:18.673	Core 1	2026.03.12 16:50:00   [GoldEA] [TREND(CT)] BUY check: price=5133.84 atr=6.69 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:50:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,90.0,6.69,5133.84,,,MIN_ATR_REJECT,SKIPPED,,,,,CE	0	20:41:18.673	Core 1	2026.03.12 16:50:00   [GoldEA] [TREND] SELL check: price=5133.84 atr=6.69 score=90 reason=MIN_ATR_REJECT
M5,2026.03.12 16:55:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,6.71,5125.3,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,LD	0	20:41:18.673	Core 1	2026.03.12 16:55:00   [GoldEA] [TREND(CT)] BUY check: price=5125.30 atr=6.71 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 16:55:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,90.0,6.71,5125.3,,,MIN_ATR_REJECT,SKIPPED,,,,,GK	0	20:41:18.673	Core 1	2026.03.12 16:55:00   [GoldEA] [TREND] SELL check: price=5125.30 atr=6.71 score=90 reason=MIN_ATR_REJECT
M5,2026.03.12 17:00:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,6.61,5123.49,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,DF	0	20:41:18.673	Core 1	2026.03.12 17:00:00   [GoldEA] [TREND(CT)] BUY check: price=5123.49 atr=6.61 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 17:00:00,New York,,20260325.log,SIGNAL_CHECK,SELL,TREND,50.0,6.61,5123.49,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,CH	0	20:41:18.673	Core 1	2026.03.12 17:00:00   [GoldEA] [TREND] SELL check: price=5123.49 atr=6.61 score=50 reason=HIGH_PENALTY_REJECTION
M5,2026.03.12 17:05:00,New York,,20260325.log,SIGNAL_CHECK,BUY,TREND(CT),0.0,6.37,5126.48,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,FQ	0	20:41:18.673	Core 1	2026.03.12 17:05:00   [GoldEA] [TREND(CT)] BUY check: price=5126.48 atr=6.37 score=0 reason=HIGH_PENALTY_REJECTION
